Date,Race,Rank,Rider,CQ
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",28.,KNEES Christian,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",66.,KNEES Christian,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",56.,KNEES Christian,0
22/04/2016,Giro del Trentino,65.,KNEES Christian,0
19/04/2016,"Giro del Trentino, Stage 1 : Riva del Garda - Torbole T.T.T.",2.,KNEES Christian,3
10/04/2016,Paris - Roubaix,DNF,KNEES Christian,0
6/04/2016,Scheldeprijs,87.,KNEES Christian,0
3/04/2016,Ronde van Vlaanderen,72.,KNEES Christian,5
31/03/2016,"Driedaagse De Panne-Koksijde, Stage 3a : De Panne - De Panne",DNF,KNEES Christian,0
27/03/2016,Gent - Wevelgem,DNF,KNEES Christian,0
25/03/2016,E3 Harelbeke,DNF,KNEES Christian,0
18/03/2016,Handzame Classic,118.,KNEES Christian,0
16/03/2016,Nokere Koerse,87.,KNEES Christian,0
5/03/2016,Strade Bianche - Eroica,78.,KNEES Christian,0
27/02/2016,Omloop Het Nieuwsblad,56.,KNEES Christian,0
21/02/2016,"Vuelta a Andalucia / Ruta Del Sol, Stage 5 : San Roque - Peñas Blancas",DNF,KNEES Christian,0
6/02/2016,Dubai Tour,33.,KNEES Christian,5
31/01/2016,Trofeo Playa de Palma,38.,KNEES Christian,0
30/01/2016,Trofeo Serra de Tramuntana,95.,KNEES Christian,0
28/01/2016,Trofeo Felanitx - Porreres,69.,KNEES Christian,0
1/10/2016,Il Lombardia,DNF,KÖNIG Leopold,0
28/09/2016,Milano - Torino,12.,KÖNIG Leopold,18
11/09/2016,Vuelta a España,29.,KÖNIG Leopold,46
11/09/2016,"Vuelta a España, Stage 21 : Las Rozas - Madrid",145.,KÖNIG Leopold,0
10/09/2016,"Vuelta a España, Stage 20 : Benidorm - Alto Aitana",29.,KÖNIG Leopold,0
9/09/2016,"Vuelta a España, Stage 19 : Xabia - Calp I.T.T.",6.,KÖNIG Leopold,7
8/09/2016,"Vuelta a España, Stage 18 : Requena - Gandia",130.,KÖNIG Leopold,0
7/09/2016,"Vuelta a España, Stage 17 : Castellon - Llucena/Alto Mas de la Costa",2.,KÖNIG Leopold,40
5/09/2016,"Vuelta a España, Stage 16 : Alcañiz - Peñiscola",126.,KÖNIG Leopold,0
4/09/2016,"Vuelta a España, Stage 15 : Sabiñanigo - Aramon Formigal",163.,KÖNIG Leopold,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",10.,KÖNIG Leopold,1
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",27.,KÖNIG Leopold,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",23.,KÖNIG Leopold,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",4.,KÖNIG Leopold,15
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",15.,KÖNIG Leopold,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",20.,KÖNIG Leopold,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",17.,KÖNIG Leopold,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",19.,KÖNIG Leopold,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",23.,KÖNIG Leopold,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",67.,KÖNIG Leopold,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",26.,KÖNIG Leopold,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",16.,KÖNIG Leopold,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",54.,KÖNIG Leopold,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",1.,KÖNIG Leopold,17
10/08/2016,Olympic Games (Rio de Janeiro) - I.T.T.,11.,KÖNIG Leopold,43
6/08/2016,Olympic Games (Rio de Janeiro) - R.R.,DNF,KÖNIG Leopold,0
16/07/2016,"Tour de Pologne, Stage 5 : Wieliczka - Zakopane",DNF,KÖNIG Leopold,0
15/07/2016,"Tour de Pologne, Stage 4 : Nowy Sacz - Rzeszow",65.,KÖNIG Leopold,0
14/07/2016,"Tour de Pologne, Stage 3 : Zawiercie - Nowy Sacz",43.,KÖNIG Leopold,0
13/07/2016,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",31.,KÖNIG Leopold,0
12/07/2016,"Tour de Pologne, Stage 1 : Radzymin - Warszawa",21.,KÖNIG Leopold,0
26/06/2016,National Championships Czech Republic (Kyjov) R.R.,25.,KÖNIG Leopold,0
23/06/2016,National Championships Czech Republic (Hodonin) I.T.T.,1.,KÖNIG Leopold,30
19/06/2016,"Tour de Suisse, Stage 9 : La Punt - Davos",DNS,KÖNIG Leopold,0
18/06/2016,"Tour de Suisse, Stage 8 : Davos - Davos I.T.T.",16.,KÖNIG Leopold,0
17/06/2016,"Tour de Suisse, Stage 7 : Arbon - Sölden/Rettenbachferner (AUT)",30.,KÖNIG Leopold,0
16/06/2016,"Tour de Suisse, Stage 6 : Weesen - Amden",58.,KÖNIG Leopold,0
15/06/2016,"Tour de Suisse, Stage 5 : Brig-Glis - Cari",53.,KÖNIG Leopold,0
14/06/2016,"Tour de Suisse, Stage 4 : Rheinfelden - Champagne",162.,KÖNIG Leopold,0
13/06/2016,"Tour de Suisse, Stage 3 : Grosswangen - Rheinfelden",124.,KÖNIG Leopold,0
12/06/2016,"Tour de Suisse, Stage 2 : Baar - Baar",159.,KÖNIG Leopold,0
11/06/2016,"Tour de Suisse, Stage 1 : Baar I.T.T.",63.,KÖNIG Leopold,0
7/02/2016,Volta a la Comunitat Valenciana,10.,KÖNIG Leopold,25
6/02/2016,"Volta a la Comunitat Valenciana, Stage 4 : Orihuela - Xorret de Cati",19.,KÖNIG Leopold,0
4/02/2016,"Volta a la Comunitat Valenciana, Stage 2 : Castellon - Fredes",18.,KÖNIG Leopold,0
3/02/2016,"Volta a la Comunitat Valenciana, Stage 1 : Benicassim - Oropesa del Mar I.T.T.",8.,KÖNIG Leopold,0
30/01/2016,Trofeo Serra de Tramuntana,15.,KÖNIG Leopold,6
29/01/2016,Trofeo Pollença - Port de Andratx,9.,KÖNIG Leopold,16
23/10/2016,Abu Dhabi Tour,102.,KWIATKOWSKI Michal,0
9/10/2016,World Championships (Doha) T.T.T.,4.,KWIATKOWSKI Michal,27
25/09/2016,"Eneco Tour, Stage 7 : Bornem - Geraardsbergen",DNF,KWIATKOWSKI Michal,0
24/09/2016,"Eneco Tour, Stage 6 : Riemst - Lanaken",153.,KWIATKOWSKI Michal,0
23/09/2016,"Eneco Tour, Stage 5 : Sittard - Sittard T.T.T.",9.,KWIATKOWSKI Michal,0
22/09/2016,"Eneco Tour, Stage 4 : Aalter - Sint-Pieters-Leeuw",137.,KWIATKOWSKI Michal,0
21/09/2016,"Eneco Tour, Stage 3 : Blankenberge - Ardooie",158.,KWIATKOWSKI Michal,0
20/09/2016,"Eneco Tour, Stage 2 : Breda I.T.T.",107.,KWIATKOWSKI Michal,0
19/09/2016,"Eneco Tour, Stage 1 : Bolsward - Bolsward",162.,KWIATKOWSKI Michal,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",DNF,KWIATKOWSKI Michal,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",76.,KWIATKOWSKI Michal,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",128.,KWIATKOWSKI Michal,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",184.,KWIATKOWSKI Michal,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",89.,KWIATKOWSKI Michal,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",leader,KWIATKOWSKI Michal,18
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",4.,KWIATKOWSKI Michal,15
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",1.,KWIATKOWSKI Michal,17
10/08/2016,Olympic Games (Rio de Janeiro) - I.T.T.,14.,KWIATKOWSKI Michal,31
6/08/2016,Olympic Games (Rio de Janeiro) - R.R.,62.,KWIATKOWSKI Michal,10
30/07/2016,Clasica San Sebastian,107.,KWIATKOWSKI Michal,5
18/07/2016,Tour de Pologne,34.,KWIATKOWSKI Michal,5
18/07/2016,"Tour de Pologne, Stage 7 : Krakow - Krakow I.T.T.",47.,KWIATKOWSKI Michal,0
16/07/2016,"Tour de Pologne, Stage 5 : Wieliczka - Zakopane",35.,KWIATKOWSKI Michal,0
15/07/2016,"Tour de Pologne, Stage 4 : Nowy Sacz - Rzeszow",3.,KWIATKOWSKI Michal,14
14/07/2016,"Tour de Pologne, Stage 3 : Zawiercie - Nowy Sacz",19.,KWIATKOWSKI Michal,0
13/07/2016,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",20.,KWIATKOWSKI Michal,0
12/07/2016,"Tour de Pologne, Stage 1 : Radzymin - Warszawa",8.,KWIATKOWSKI Michal,1
26/06/2016,National Championships Poland (Swidnica) R.R.,25.,KWIATKOWSKI Michal,0
10/06/2016,"Critérium du Dauphiné, Stage 5 : La Ravoire - Vaujany",DNF,KWIATKOWSKI Michal,0
9/06/2016,"Critérium du Dauphiné, Stage 4 : Tain-l'Hermitage - Belley",158.,KWIATKOWSKI Michal,0
8/06/2016,"Critérium du Dauphiné, Stage 3 : Boën-sur-Lignon - Tournon-sur-Rhône",136.,KWIATKOWSKI Michal,0
7/06/2016,"Critérium du Dauphiné, Stage 2 : Crêches-sur-Saône - Jeansagnière/Chalmazel",122.,KWIATKOWSKI Michal,0
6/06/2016,"Critérium du Dauphiné, Stage 1 : Cluses - Saint-Vulbas",47.,KWIATKOWSKI Michal,0
5/06/2016,"Critérium du Dauphiné, Prologue : Les Gets - Le Mont Chéry I.T.T.",13.,KWIATKOWSKI Michal,0
30/04/2016,"Tour de Romandie, Stage 4 : Conthey - Villars-sur-Ollon",DNS,KWIATKOWSKI Michal,0
29/04/2016,"Tour de Romandie, Stage 3 : Sion - Sion I.T.T.",116.,KWIATKOWSKI Michal,0
28/04/2016,"Tour de Romandie, Stage 2 : Moudon - Morgins",133.,KWIATKOWSKI Michal,0
27/04/2016,"Tour de Romandie, Stage 1 : Mathod - Moudon",145.,KWIATKOWSKI Michal,0
26/04/2016,"Tour de Romandie, Prologue : La Chaux-de-Fonds I.T.T.",3.,KWIATKOWSKI Michal,14
24/04/2016,Liège - Bastogne - Liège,36.,KWIATKOWSKI Michal,5
17/04/2016,Amstel Gold Race,DNF,KWIATKOWSKI Michal,0
3/04/2016,Ronde van Vlaanderen,27.,KWIATKOWSKI Michal,10
25/03/2016,E3 Harelbeke,1.,KWIATKOWSKI Michal,220
19/03/2016,Milano - Sanremo,40.,KWIATKOWSKI Michal,5
15/03/2016,Tirreno - Adriatico,8.,KWIATKOWSKI Michal,90
15/03/2016,"Tirreno - Adriatico, Stage 7 : San Benedetto del Tronto I.T.T.",34.,KWIATKOWSKI Michal,0
14/03/2016,"Tirreno - Adriatico, Stage 6 : Castelraimondo - Cepagatti",3.,KWIATKOWSKI Michal,18
12/03/2016,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Foligno",11.,KWIATKOWSKI Michal,0
11/03/2016,"Tirreno - Adriatico, Stage 3 : Castelnuovo Val di Cecina - Montalto di Castro",17.,KWIATKOWSKI Michal,0
10/03/2016,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",9.,KWIATKOWSKI Michal,0
9/03/2016,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",8.,KWIATKOWSKI Michal,0
5/03/2016,Strade Bianche - Eroica,20.,KWIATKOWSKI Michal,6
31/01/2016,Trofeo Playa de Palma,89.,KWIATKOWSKI Michal,0
30/01/2016,Trofeo Serra de Tramuntana,2.,KWIATKOWSKI Michal,48
29/01/2016,Trofeo Pollença - Port de Andratx,2.,KWIATKOWSKI Michal,48
1/10/2016,Il Lombardia,DNF,LANDA MEANA Mikel,0
28/09/2016,Milano - Torino,33.,LANDA MEANA Mikel,0
30/07/2016,Clasica San Sebastian,67.,LANDA MEANA Mikel,5
24/07/2016,Tour de France,35.,LANDA MEANA Mikel,39
24/07/2016,"Tour de France, Stage 21 : Chantilly - Paris",135.,LANDA MEANA Mikel,0
23/07/2016,"Tour de France, Stage 20 : Megève - Morzine",61.,LANDA MEANA Mikel,0
22/07/2016,"Tour de France, Stage 19 : Albertville - Saint-Gervais-Mont-Blanc",12.,LANDA MEANA Mikel,0
21/07/2016,"Tour de France, Stage 18 : Sallanches - Megève I.T.T.",35.,LANDA MEANA Mikel,0
20/07/2016,"Tour de France, Stage 17 : Bern (Sui) - Finhaut-Emosson (Sui)",38.,LANDA MEANA Mikel,0
18/07/2016,"Tour de France, Stage 16 : Moirans-en-Montagne - Bern (Sui)",107.,LANDA MEANA Mikel,0
17/07/2016,"Tour de France, Stage 15 : Bourg-en-Bresse - Culoz",95.,LANDA MEANA Mikel,0
16/07/2016,"Tour de France, Stage 14 : Montélimar - Villars-les-Dombes",151.,LANDA MEANA Mikel,0
15/07/2016,"Tour de France, Stage 13 : Bourg-Saint-Andéol - La Caverne du Pont-d'Arc I.T.T.",54.,LANDA MEANA Mikel,0
14/07/2016,"Tour de France, Stage 12 : Montpellier - Mont Ventoux/Chalet Reynard",44.,LANDA MEANA Mikel,0
13/07/2016,"Tour de France, Stage 11 : Carcassonne - Montpellier",129.,LANDA MEANA Mikel,0
12/07/2016,"Tour de France, Stage 10 : Escaldes-Engordany (And) - Revel",13.,LANDA MEANA Mikel,0
10/07/2016,"Tour de France, Stage 9 : Vielha (Esp) - Andorra/Arcalis (And)",55.,LANDA MEANA Mikel,0
9/07/2016,"Tour de France, Stage 8 : Pau - Bagnères-de-Luchon",36.,LANDA MEANA Mikel,0
8/07/2016,"Tour de France, Stage 7 : L'Isle-Jourdain - Lac de Payolle",52.,LANDA MEANA Mikel,0
7/07/2016,"Tour de France, Stage 6 : Arpajon-sur-Cère - Montauban",145.,LANDA MEANA Mikel,0
6/07/2016,"Tour de France, Stage 5 : Limoges - Le Lioran",75.,LANDA MEANA Mikel,0
5/07/2016,"Tour de France, Stage 4 : Saumur - Limoges",65.,LANDA MEANA Mikel,0
4/07/2016,"Tour de France, Stage 3 : Granville - Angers",56.,LANDA MEANA Mikel,0
3/07/2016,"Tour de France, Stage 2 : Saint-Lô - Cherbourg-en-Cotentin",21.,LANDA MEANA Mikel,0
2/07/2016,"Tour de France, Stage 1 : Mont-Saint-Michel - Sainte-Marie-du-Mont",114.,LANDA MEANA Mikel,0
25/06/2016,National Championships Spain (Cocentaina) R.R.,16.,LANDA MEANA Mikel,10
23/06/2016,National Championships Spain (Ibi) I.T.T.,10.,LANDA MEANA Mikel,12
12/06/2016,Critérium du Dauphiné,12.,LANDA MEANA Mikel,54
12/06/2016,"Critérium du Dauphiné, Stage 7 : Le Pont-de-Claix - Superdévoluy",17.,LANDA MEANA Mikel,0
11/06/2016,"Critérium du Dauphiné, Stage 6 : La Rochette - Méribel-les-Allues",16.,LANDA MEANA Mikel,0
10/06/2016,"Critérium du Dauphiné, Stage 5 : La Ravoire - Vaujany",14.,LANDA MEANA Mikel,0
9/06/2016,"Critérium du Dauphiné, Stage 4 : Tain-l'Hermitage - Belley",64.,LANDA MEANA Mikel,0
8/06/2016,"Critérium du Dauphiné, Stage 3 : Boën-sur-Lignon - Tournon-sur-Rhône",69.,LANDA MEANA Mikel,0
7/06/2016,"Critérium du Dauphiné, Stage 2 : Crêches-sur-Saône - Jeansagnière/Chalmazel",37.,LANDA MEANA Mikel,0
6/06/2016,"Critérium du Dauphiné, Stage 1 : Cluses - Saint-Vulbas",89.,LANDA MEANA Mikel,0
5/06/2016,"Critérium du Dauphiné, Prologue : Les Gets - Le Mont Chéry I.T.T.",12.,LANDA MEANA Mikel,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",DNF,LANDA MEANA Mikel,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",20.,LANDA MEANA Mikel,0
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",8.,LANDA MEANA Mikel,3
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",36.,LANDA MEANA Mikel,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",14.,LANDA MEANA Mikel,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",17.,LANDA MEANA Mikel,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",20.,LANDA MEANA Mikel,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",48.,LANDA MEANA Mikel,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",40.,LANDA MEANA Mikel,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",67.,LANDA MEANA Mikel,0
22/04/2016,Giro del Trentino,1.,LANDA MEANA Mikel,160
22/04/2016,"Giro del Trentino, Stage 4 : Male - Cles",3.,LANDA MEANA Mikel,10
21/04/2016,"Giro del Trentino, Stage 3 : Sillian (AUT) - Mezzolombardo",leader,LANDA MEANA Mikel,8
21/04/2016,"Giro del Trentino, Stage 3 : Sillian (AUT) - Mezzolombardo",6.,LANDA MEANA Mikel,0
20/04/2016,"Giro del Trentino, Stage 2 : Arco - Anras (AUT)",leader,LANDA MEANA Mikel,8
20/04/2016,"Giro del Trentino, Stage 2 : Arco - Anras (AUT)",1.,LANDA MEANA Mikel,25
19/04/2016,"Giro del Trentino, Stage 1 : Riva del Garda - Torbole T.T.T.",2.,LANDA MEANA Mikel,3
9/04/2016,Vuelta al Pais Vasco,12.,LANDA MEANA Mikel,54
9/04/2016,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",28.,LANDA MEANA Mikel,0
8/04/2016,"Vuelta al Pais Vasco, Stage 5 : Orio - Eibar (Arrate)",15.,LANDA MEANA Mikel,0
7/04/2016,"Vuelta al Pais Vasco, Stage 4 : Lesaka - Orio",19.,LANDA MEANA Mikel,0
6/04/2016,"Vuelta al Pais Vasco, Stage 3 : Vitoria-Gasteiz - Lesaka",leader,LANDA MEANA Mikel,11
6/04/2016,"Vuelta al Pais Vasco, Stage 3 : Vitoria-Gasteiz - Lesaka",37.,LANDA MEANA Mikel,0
5/04/2016,"Vuelta al Pais Vasco, Stage 2 : Markina-Xemein - Baranbio (Garrastatxu)",leader,LANDA MEANA Mikel,11
5/04/2016,"Vuelta al Pais Vasco, Stage 2 : Markina-Xemein - Baranbio (Garrastatxu)",1.,LANDA MEANA Mikel,45
4/04/2016,"Vuelta al Pais Vasco, Stage 1 : Etxebarria - Markina-Xemein",44.,LANDA MEANA Mikel,0
27/03/2016,Settimana Coppi e Bartali,11.,LANDA MEANA Mikel,21
27/03/2016,"Settimana Coppi e Bartali, Stage 4 : Pavullo - Pavullo",16.,LANDA MEANA Mikel,0
25/03/2016,"Settimana Coppi e Bartali, Stage 2 : Riccione - Sogliano al Rubicone",17.,LANDA MEANA Mikel,0
11/09/2016,Vuelta a España,60.,LOPEZ GARCIA David,15
11/09/2016,"Vuelta a España, Stage 21 : Las Rozas - Madrid",124.,LOPEZ GARCIA David,0
10/09/2016,"Vuelta a España, Stage 20 : Benidorm - Alto Aitana",25.,LOPEZ GARCIA David,0
9/09/2016,"Vuelta a España, Stage 19 : Xabia - Calp I.T.T.",88.,LOPEZ GARCIA David,0
8/09/2016,"Vuelta a España, Stage 18 : Requena - Gandia",129.,LOPEZ GARCIA David,0
7/09/2016,"Vuelta a España, Stage 17 : Castellon - Llucena/Alto Mas de la Costa",60.,LOPEZ GARCIA David,0
5/09/2016,"Vuelta a España, Stage 16 : Alcañiz - Peñiscola",143.,LOPEZ GARCIA David,0
4/09/2016,"Vuelta a España, Stage 15 : Sabiñanigo - Aramon Formigal",72.,LOPEZ GARCIA David,0
3/09/2016,"Vuelta a España, Stage 14 : Urdax-Dantxarinea - Gourette/Col d'Aubisque",36.,LOPEZ GARCIA David,0
2/09/2016,"Vuelta a España, Stage 13 : Bilbao - Urdax-Dantxarinea",16.,LOPEZ GARCIA David,0
1/09/2016,"Vuelta a España, Stage 12 : Los Corrales de Buelna - Bilbao",94.,LOPEZ GARCIA David,0
31/08/2016,"Vuelta a España, Stage 11 : Colunga - Peña Cabarga",34.,LOPEZ GARCIA David,0
29/08/2016,"Vuelta a España, Stage 10 : Lugones - Lagos de Covadonga",57.,LOPEZ GARCIA David,0
28/08/2016,"Vuelta a España, Stage 9 : Cistierna - Oviedo/Alto del Naranco",77.,LOPEZ GARCIA David,0
27/08/2016,"Vuelta a España, Stage 8 : Villalpando - Alto de La Camperona",70.,LOPEZ GARCIA David,0
26/08/2016,"Vuelta a España, Stage 7 : Maceda - Puebla de Sanabria",83.,LOPEZ GARCIA David,0
25/08/2016,"Vuelta a España, Stage 6 : Monforte de Lemos - Luintra",83.,LOPEZ GARCIA David,0
24/08/2016,"Vuelta a España, Stage 5 : Viveiro - Lugo",172.,LOPEZ GARCIA David,0
23/08/2016,"Vuelta a España, Stage 4 : Betanzos - San Andres de Teixido",79.,LOPEZ GARCIA David,0
22/08/2016,"Vuelta a España, Stage 3 : Marin - Mirador de Ezaro",168.,LOPEZ GARCIA David,0
21/08/2016,"Vuelta a España, Stage 2 : Ourense - Baiona",190.,LOPEZ GARCIA David,0
20/08/2016,"Vuelta a España, Stage 1 : Ourense - Castrelo de Miño T.T.T.",-,LOPEZ GARCIA David,0
6/08/2016,Vuelta a Burgos,40.,LOPEZ GARCIA David,5
4/08/2016,"Vuelta a Burgos, Stage 3 : Sedano - Villarcayo",19.,LOPEZ GARCIA David,0
3/08/2016,"Vuelta a Burgos, Stage 2 : Burgos - Burgos T.T.T.",4.,LOPEZ GARCIA David,1
30/07/2016,Clasica San Sebastian,113.,LOPEZ GARCIA David,5
19/06/2016,Tour de Suisse,34.,LOPEZ GARCIA David,5
19/06/2016,"Tour de Suisse, Stage 9 : La Punt - Davos",25.,LOPEZ GARCIA David,0
18/06/2016,"Tour de Suisse, Stage 8 : Davos - Davos I.T.T.",79.,LOPEZ GARCIA David,0
17/06/2016,"Tour de Suisse, Stage 7 : Arbon - Sölden/Rettenbachferner (AUT)",49.,LOPEZ GARCIA David,0
16/06/2016,"Tour de Suisse, Stage 6 : Weesen - Amden",44.,LOPEZ GARCIA David,0
15/06/2016,"Tour de Suisse, Stage 5 : Brig-Glis - Cari",44.,LOPEZ GARCIA David,0
14/06/2016,"Tour de Suisse, Stage 4 : Rheinfelden - Champagne",138.,LOPEZ GARCIA David,0
13/06/2016,"Tour de Suisse, Stage 3 : Grosswangen - Rheinfelden",88.,LOPEZ GARCIA David,0
12/06/2016,"Tour de Suisse, Stage 2 : Baar - Baar",118.,LOPEZ GARCIA David,0
11/06/2016,"Tour de Suisse, Stage 1 : Baar I.T.T.",69.,LOPEZ GARCIA David,0
29/05/2016,Giro d'Italia,69.,LOPEZ GARCIA David,15
29/05/2016,"Giro d'Italia, Stage 21 : Cuneo - Torino",18.,LOPEZ GARCIA David,0
28/05/2016,"Giro d'Italia, Stage 20 : Guillestre - Sant'Anna di Vinadio",138.,LOPEZ GARCIA David,0
27/05/2016,"Giro d'Italia, Stage 19 : Pinerolo - Risoul (Fra)",65.,LOPEZ GARCIA David,0
26/05/2016,"Giro d'Italia, Stage 18 : Muggio - Pinerolo",109.,LOPEZ GARCIA David,0
25/05/2016,"Giro d'Italia, Stage 17 : Molveno - Cassano d'Adda",126.,LOPEZ GARCIA David,0
24/05/2016,"Giro d'Italia, Stage 16 : Brixen - Andalo",6.,LOPEZ GARCIA David,7
22/05/2016,"Giro d'Italia, Stage 15 : Castelrotto - Alpe di Siusi I.T.T.",19.,LOPEZ GARCIA David,0
21/05/2016,"Giro d'Italia, Stage 14 : Alpago - Corvara in Alta Badia",60.,LOPEZ GARCIA David,0
20/05/2016,"Giro d'Italia, Stage 13 : Palmanova - Cividale del Friuli",74.,LOPEZ GARCIA David,0
19/05/2016,"Giro d'Italia, Stage 12 : Noale - Bibione",150.,LOPEZ GARCIA David,0
18/05/2016,"Giro d'Italia, Stage 11 : Modena - Asolo",99.,LOPEZ GARCIA David,0
17/05/2016,"Giro d'Italia, Stage 10 : Campi Bisenzio - Sestola",171.,LOPEZ GARCIA David,0
15/05/2016,"Giro d'Italia, Stage 9 : Chianti - Chianti I.T.T.",182.,LOPEZ GARCIA David,0
14/05/2016,"Giro d'Italia, Stage 8 : Foligno - Arezzo",88.,LOPEZ GARCIA David,0
13/05/2016,"Giro d'Italia, Stage 7 : Sulmona - Foligno",124.,LOPEZ GARCIA David,0
12/05/2016,"Giro d'Italia, Stage 6 : Ponte - Roccaraso/Aremogna",42.,LOPEZ GARCIA David,0
11/05/2016,"Giro d'Italia, Stage 5 : Praia a Mare - Benevento",177.,LOPEZ GARCIA David,0
10/05/2016,"Giro d'Italia, Stage 4 : Catanzaro - Praia a Mare",25.,LOPEZ GARCIA David,0
8/05/2016,"Giro d'Italia, Stage 3 : Nijmegen (Ned) - Arnhem (Ned)",145.,LOPEZ GARCIA David,0
7/05/2016,"Giro d'Italia, Stage 2 : Arnhem (Ned) - Nijmegen (Ned)",170.,LOPEZ GARCIA David,0
6/05/2016,"Giro d'Italia, Stage 1 : Apeldoorn (Ned) I.T.T.",76.,LOPEZ GARCIA David,0
22/04/2016,"Giro del Trentino, Stage 4 : Male - Cles",DNF,LOPEZ GARCIA David,0
19/04/2016,"Giro del Trentino, Stage 1 : Riva del Garda - Torbole T.T.T.",2.,LOPEZ GARCIA David,3
9/04/2016,Vuelta al Pais Vasco,72.,LOPEZ GARCIA David,5
9/04/2016,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",49.,LOPEZ GARCIA David,0
8/04/2016,"Vuelta al Pais Vasco, Stage 5 : Orio - Eibar (Arrate)",48.,LOPEZ GARCIA David,0
7/04/2016,"Vuelta al Pais Vasco, Stage 4 : Lesaka - Orio",67.,LOPEZ GARCIA David,0
6/04/2016,"Vuelta al Pais Vasco, Stage 3 : Vitoria-Gasteiz - Lesaka",143.,LOPEZ GARCIA David,0
5/04/2016,"Vuelta al Pais Vasco, Stage 2 : Markina-Xemein - Baranbio (Garrastatxu)",106.,LOPEZ GARCIA David,0
4/04/2016,"Vuelta al Pais Vasco, Stage 1 : Etxebarria - Markina-Xemein",104.,LOPEZ GARCIA David,0
27/03/2016,Settimana Coppi e Bartali,35.,LOPEZ GARCIA David,0
24/03/2016,"Settimana Coppi e Bartali, Stage 1b : Gatteo a Mare - Gatteo T.T.T.",8.,LOPEZ GARCIA David,0
18/02/2016,"Volta ao Algarve, Stage 2 : Lagoa - Alto da Foia",DNF,LOPEZ GARCIA David,0
7/02/2016,Volta a la Comunitat Valenciana,19.,LOPEZ GARCIA David,6
30/01/2016,Trofeo Serra de Tramuntana,23.,LOPEZ GARCIA David,0
29/01/2016,Trofeo Pollença - Port de Andratx,71.,LOPEZ GARCIA David,0
28/01/2016,Trofeo Felanitx - Porreres,52.,LOPEZ GARCIA David,0
18/09/2016,European Championships (Plumelec) R.R.,76.,MOSCON Gianni,0
