Date,Race,Rank,Rider,CQ
31/07/2017,"Tour de Pologne, Stage 3 : Jaworzno - Szczyrk",146.,RIBLON Christophe,0
30/07/2017,"Tour de Pologne, Stage 2 : Tarnowskie Gory - Katowice",141.,RIBLON Christophe,0
29/07/2017,"Tour de Pologne, Stage 1 : Krakow - Krakow",112.,RIBLON Christophe,0
22/06/2017,National Championships France (Saint-Omer) I.T.T.,26.,RIBLON Christophe,0
18/06/2017,Route du Sud,28.,RIBLON Christophe,3
8/06/2017,GP Kanton Aargau - Gippingen,62.,RIBLON Christophe,0
4/06/2017,Boucles de la Mayenne,25.,RIBLON Christophe,4
1/06/2017,"Boucles de la Mayenne, Prologue : Laval I.T.T.",11.,RIBLON Christophe,0
28/05/2017,Boucles de l'Aulne - Châteaulin,70.,RIBLON Christophe,0
27/05/2017,GP de Plumelec-Morbihan,36.,RIBLON Christophe,0
21/05/2017,GP de la Somme,39.,RIBLON Christophe,0
14/05/2017,4 Jours de Dunkerque,11.,RIBLON Christophe,38
13/05/2017,"4 Jours de Dunkerque, Stage 5 : Boeschepe - Cassel",8.,RIBLON Christophe,0
30/04/2017,Tour de Romandie,119.,RIBLON Christophe,5
30/04/2017,"Tour de Romandie, Stage 5 : Lausanne - Lausanne I.T.T.",47.,RIBLON Christophe,0
29/04/2017,"Tour de Romandie, Stage 4 : Domdidier - Leysin",123.,RIBLON Christophe,0
28/04/2017,"Tour de Romandie, Stage 3 : Payerne - Payerne",112.,RIBLON Christophe,0
27/04/2017,"Tour de Romandie, Stage 2 : Aigle - Bulle",137.,RIBLON Christophe,0
26/04/2017,"Tour de Romandie, Stage 1 : Aigle - Champéry",121.,RIBLON Christophe,0
25/04/2017,"Tour de Romandie, Prologue : Aigle I.T.T.",42.,RIBLON Christophe,0
17/04/2017,Tro-Bro Léon,22.,RIBLON Christophe,0
7/04/2017,Circuit de la Sarthe - Pays de la Loire,19.,RIBLON Christophe,6
6/04/2017,"Circuit de la Sarthe - Pays de la Loire, Stage 3 : Angers - Pré-en-Pail-Saint-Samson",18.,RIBLON Christophe,0
2/04/2017,La Roue Tourangelle,81.,RIBLON Christophe,0
31/03/2017,Route Adélie de Vitré,77.,RIBLON Christophe,0
18/03/2017,Classic Loire Atlantique,77.,RIBLON Christophe,0
26/02/2017,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",DNF,RIBLON Christophe,0
25/02/2017,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",124.,RIBLON Christophe,0
24/02/2017,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",146.,RIBLON Christophe,0
23/02/2017,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",151.,RIBLON Christophe,0
12/02/2017,Trofeo Laigueglia,71.,RIBLON Christophe,0
5/02/2017,Volta a la Comunitat Valenciana,132.,RIBLON Christophe,0
23/08/2017,"Tour de l'Avenir, Stage 6 : Montrichard - Saint-Amand-Montrond",5.0,RUSSO Clément,0
21/08/2017,"Tour de l'Avenir, Stage 4 : Derval - Saumur",9.0,RUSSO Clément,0
20/08/2017,"Tour de l'Avenir, Stage 3 : Missilla - Châteaubriant",4.0,RUSSO Clément,0
12/08/2017,Tour de l'Ain,81.0,RUSSO Clément,0
9/08/2017,"Tour de l'Ain, Stage 1 : Polliat - Trévoux",5.0,RUSSO Clément,0
8/08/2017,"Tour de l'Ain, Prologue : Bourg-en-Bresse I.T.T.",17.0,RUSSO Clément,0
30/07/2017,Polynormande,57.0,RUSSO Clément,0
18/06/2017,Tour de Beauce,2.0,RUSSO Clément,18
18/06/2017,"Tour de Beauce, Stage 5 : Saint-Georges, circuit race",6.0,RUSSO Clément,0
17/06/2017,"Tour de Beauce, Stage 4 : Québec, circuit race",5.0,RUSSO Clément,0
14/06/2017,"Tour de Beauce, Stage 1 : Saint-Georges - Saint-Georges",4.0,RUSSO Clément,0
28/05/2017,Tour de Gironde,4.0,RUSSO Clément,11
28/05/2017,"Tour de Gironde, Stage 2 : Villenave d'Ornon - Villenave d'Ornon",2.0,RUSSO Clément,2
27/05/2017,"Tour de Gironde, Stage 1 : Saint-Emilion - Cenon",6.0,RUSSO Clément,0
6/05/2017,"Rhône-Alpes Isère Tour, Stage 4 : Saint-Maurice-l'Exil - Charvieu-Chavagneux",10.0,RUSSO Clément,0
4/05/2017,"Rhône-Alpes Isère Tour, Stage 2 : Saint-Laurent-de-Mure - Saint-Laurent-de-Mure",7.0,RUSSO Clément,0
8/10/2017,Paris - Tours,122.,VANDENBERGH Stijn,0
5/10/2017,Paris - Bourges,85.,VANDENBERGH Stijn,0
1/10/2017,Tour de l'Eurométropole,108.,VANDENBERGH Stijn,0
30/09/2017,Omloop van de Westhoek - Eurometropool,103.,VANDENBERGH Stijn,0
17/09/2017,GP d'Isbergues - Pas de Calais,70.,VANDENBERGH Stijn,0
13/09/2017,GP de Wallonie,91.,VANDENBERGH Stijn,0
2/09/2017,Brussels Cycling Classic,75.,VANDENBERGH Stijn,0
25/08/2017,Tour du Poitou Charentes,112.,VANDENBERGH Stijn,0
20/08/2017,EuroEyes Cyclassics Hamburg,131.,VANDENBERGH Stijn,5
9/05/2017,"4 Jours de Dunkerque, Stage 1 : Dunkerque - Iwuy",DNF,VANDENBERGH Stijn,0
1/05/2017,Rund um den Finanzplatz Eschborn - Frankfurt,DNF,VANDENBERGH Stijn,0
16/04/2017,Amstel Gold Race,114.,VANDENBERGH Stijn,5
9/04/2017,Paris - Roubaix,35.,VANDENBERGH Stijn,5
5/04/2017,Scheldeprijs,61.,VANDENBERGH Stijn,0
2/04/2017,Ronde van Vlaanderen,45.,VANDENBERGH Stijn,5
26/03/2017,Gent - Wevelgem,DNF,VANDENBERGH Stijn,0
24/03/2017,E3 Harelbeke,71.,VANDENBERGH Stijn,5
18/03/2017,Milano - Sanremo,141.,VANDENBERGH Stijn,5
12/03/2017,Paris - Nice,108.,VANDENBERGH Stijn,5
12/03/2017,"Paris - Nice, Stage 8 : Nice - Nice",76.,VANDENBERGH Stijn,0
11/03/2017,"Paris - Nice, Stage 7 : Nice - Col de la Couillole",67.,VANDENBERGH Stijn,0
10/03/2017,"Paris - Nice, Stage 6 : Aubagne - Fayence",124.,VANDENBERGH Stijn,0
9/03/2017,"Paris - Nice, Stage 5 : Quincié-en-Beaujolais - Bourg-de-Péage",39.,VANDENBERGH Stijn,0
8/03/2017,"Paris - Nice, Stage 4 : Beaujeu - Mont-Brouilly I.T.T.",64.,VANDENBERGH Stijn,0
7/03/2017,"Paris - Nice, Stage 3 : Chablis - Chalon-sur-Saône",83.,VANDENBERGH Stijn,0
6/03/2017,"Paris - Nice, Stage 2 : Rochefort-en-Yvelines - Amilly",111.,VANDENBERGH Stijn,0
5/03/2017,"Paris - Nice, Stage 1 : Bois-d’Arcy - Bois-d’Arcy",68.,VANDENBERGH Stijn,0
26/02/2017,Kuurne - Brussel - Kuurne,40.,VANDENBERGH Stijn,0
25/02/2017,Omloop Het Nieuwsblad,54.,VANDENBERGH Stijn,5
2/02/2017,"Volta a la Comunitat Valenciana, Stage 2 : Alicante - Denia",DNF,VANDENBERGH Stijn,0
7/10/2017,Il Lombardia,4.,VUILLERMOZ Alexis,125
5/10/2017,Milano - Torino,24.,VUILLERMOZ Alexis,5
1/10/2017,GP Bruno Beghelli,14.,VUILLERMOZ Alexis,12
30/09/2017,Giro dell'Emilia,6.,VUILLERMOZ Alexis,48
10/09/2017,GP de Montréal,11.,VUILLERMOZ Alexis,40
8/09/2017,GP de Québec,4.,VUILLERMOZ Alexis,96
3/09/2017,GP de Fourmies,25.,VUILLERMOZ Alexis,5
18/08/2017,Tour du Limousin,1.,VUILLERMOZ Alexis,110
18/08/2017,"Tour du Limousin, Stage 4 : Saint-Junien - Limoges",7.,VUILLERMOZ Alexis,0
17/08/2017,"Tour du Limousin, Stage 3 : Saint-Pantaléon de Larche - Chaumeil",9.,VUILLERMOZ Alexis,0
16/08/2017,"Tour du Limousin, Stage 2 : Fursac - Guéret/Le Maupuy",1.,VUILLERMOZ Alexis,20
15/08/2017,"Tour du Limousin, Stage 1 : Panazol - Rochechouart",6.,VUILLERMOZ Alexis,0
29/07/2017,Clasica San Sebastian,12.,VUILLERMOZ Alexis,35
23/07/2017,Tour de France,13.,VUILLERMOZ Alexis,120
23/07/2017,"Tour de France, Stage 21 : Montgeron - Paris",78.,VUILLERMOZ Alexis,0
22/07/2017,"Tour de France, Stage 20 : Marseille - Marseille I.T.T.",20.,VUILLERMOZ Alexis,0
21/07/2017,"Tour de France, Stage 19 : Embrun - Salon-de-Provence",33.,VUILLERMOZ Alexis,0
20/07/2017,"Tour de France, Stage 18 : Briançon - Col d'Izoard",21.,VUILLERMOZ Alexis,0
19/07/2017,"Tour de France, Stage 17 : La Mure - Serre-Chevalier",19.,VUILLERMOZ Alexis,0
18/07/2017,"Tour de France, Stage 16 : Le Puy-en-Velay - Romans-sur-Eglise",34.,VUILLERMOZ Alexis,0
16/07/2017,"Tour de France, Stage 15 : Laissac - Le Puy-en-Velay",30.,VUILLERMOZ Alexis,0
15/07/2017,"Tour de France, Stage 14 : Blagnac - Rodez",31.,VUILLERMOZ Alexis,0
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",17.,VUILLERMOZ Alexis,0
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",19.,VUILLERMOZ Alexis,0
12/07/2017,"Tour de France, Stage 11 : Eymet - Pau",110.,VUILLERMOZ Alexis,0
11/07/2017,"Tour de France, Stage 10 : Périgueux - Bergerac",73.,VUILLERMOZ Alexis,0
9/07/2017,"Tour de France, Stage 9 : Nantua - Chambéry",16.,VUILLERMOZ Alexis,0
8/07/2017,"Tour de France, Stage 8 : Dole - Station des Rousses",26.,VUILLERMOZ Alexis,0
7/07/2017,"Tour de France, Stage 7 : Troyes - Nuits-Saint-Georges",71.,VUILLERMOZ Alexis,0
6/07/2017,"Tour de France, Stage 6 : Vesoul - Troyes",88.,VUILLERMOZ Alexis,0
5/07/2017,"Tour de France, Stage 5 : Vittel - La Planche des Belles Filles",41.,VUILLERMOZ Alexis,0
4/07/2017,"Tour de France, Stage 4 : Mondorf-les-Bains (LUX) - Vittel",77.,VUILLERMOZ Alexis,0
3/07/2017,"Tour de France, Stage 3 : Verviers (BEL) - Longwy",31.,VUILLERMOZ Alexis,0
2/07/2017,"Tour de France, Stage 2 : Düsseldorf (GER) - Liège (BEL)",89.,VUILLERMOZ Alexis,0
1/07/2017,"Tour de France, Stage 1 : Düsseldorf (GER) I.T.T.",90.,VUILLERMOZ Alexis,0
25/06/2017,National Championships France (Saint-Omer) R.R.,17.,VUILLERMOZ Alexis,9
11/06/2017,Critérium du Dauphiné,21.,VUILLERMOZ Alexis,18
11/06/2017,"Critérium du Dauphiné, Stage 8 : Albertville - Plateau de Solaison",17.,VUILLERMOZ Alexis,0
10/06/2017,"Critérium du Dauphiné, Stage 7 : Aoste - Alpe d'Huez",30.,VUILLERMOZ Alexis,0
9/06/2017,"Critérium du Dauphiné, Stage 6 : Villars-les-Dombes - La Motte-Servolex",48.,VUILLERMOZ Alexis,0
8/06/2017,"Critérium du Dauphiné, Stage 5 : La Tour-de-Salvagny - Mâcon",88.,VUILLERMOZ Alexis,0
7/06/2017,"Critérium du Dauphiné, Stage 4 : La Tour-du-Pin - Bourgion-Jalieu I.T.T.",90.,VUILLERMOZ Alexis,0
6/06/2017,"Critérium du Dauphiné, Stage 3 : Le Chambon-sur-Lignon - Tullins",89.,VUILLERMOZ Alexis,0
5/06/2017,"Critérium du Dauphiné, Stage 2 : Saint-Champond - Arlanc",100.,VUILLERMOZ Alexis,0
4/06/2017,"Critérium du Dauphiné, Stage 1 : Saint-Etienne - Saint-Etienne",36.,VUILLERMOZ Alexis,0
27/05/2017,GP de Plumelec-Morbihan,1.,VUILLERMOZ Alexis,80
30/04/2017,Tour de Romandie,27.,VUILLERMOZ Alexis,9
30/04/2017,"Tour de Romandie, Stage 5 : Lausanne - Lausanne I.T.T.",42.,VUILLERMOZ Alexis,0
29/04/2017,"Tour de Romandie, Stage 4 : Domdidier - Leysin",24.,VUILLERMOZ Alexis,0
28/04/2017,"Tour de Romandie, Stage 3 : Payerne - Payerne",96.,VUILLERMOZ Alexis,0
27/04/2017,"Tour de Romandie, Stage 2 : Aigle - Bulle",46.,VUILLERMOZ Alexis,0
26/04/2017,"Tour de Romandie, Stage 1 : Aigle - Champéry",49.,VUILLERMOZ Alexis,0
25/04/2017,"Tour de Romandie, Prologue : Aigle I.T.T.",68.,VUILLERMOZ Alexis,0
23/04/2017,Liège - Bastogne - Liège,29.,VUILLERMOZ Alexis,7
19/04/2017,Flèche Wallonne,26.,VUILLERMOZ Alexis,10
8/04/2017,Vuelta al Pais Vasco,18.,VUILLERMOZ Alexis,23
8/04/2017,"Vuelta al Pais Vasco, Stage 6 : Eibar - Eibar I.T.T.",52.,VUILLERMOZ Alexis,0
7/04/2017,"Vuelta al Pais Vasco, Stage 5 : Bilbao - Eibar (Arrate)",12.,VUILLERMOZ Alexis,0
6/04/2017,"Vuelta al Pais Vasco, Stage 4 : Donostia - Bilbao",34.,VUILLERMOZ Alexis,0
5/04/2017,"Vuelta al Pais Vasco, Stage 3 : Gasteiz - Donostia",22.,VUILLERMOZ Alexis,0
4/04/2017,"Vuelta al Pais Vasco, Stage 2 : Iruñea - Eltziego",47.,VUILLERMOZ Alexis,0
3/04/2017,"Vuelta al Pais Vasco, Stage 1 : Iruñea - Eguesibar-Sarriguren",30.,VUILLERMOZ Alexis,0
26/03/2017,Volta a Catalunya,45.,VUILLERMOZ Alexis,5
26/03/2017,"Volta a Catalunya, Stage 7 : Barcelona - Barcelona",21.,VUILLERMOZ Alexis,0
25/03/2017,"Volta a Catalunya, Stage 6 : Tortosa - Reus",70.,VUILLERMOZ Alexis,0
24/03/2017,"Volta a Catalunya, Stage 5 : Valls - Tortosa/Lo Tosa",36.,VUILLERMOZ Alexis,0
23/03/2017,"Volta a Catalunya, Stage 4 : La Seu d'Urgell - Igualada",75.,VUILLERMOZ Alexis,0
22/03/2017,"Volta a Catalunya, Stage 3 : Mataro - La Molina",41.,VUILLERMOZ Alexis,0
21/03/2017,"Volta a Catalunya, Stage 2 : Banyoles - Banyoles T.T.T.",-,VUILLERMOZ Alexis,0
20/03/2017,"Volta a Catalunya, Stage 1 : Calella - Calella",71.,VUILLERMOZ Alexis,0
7/10/2017,Il Lombardia,7.,ARU Fabio,90
5/10/2017,Milano - Torino,3.,ARU Fabio,72
3/10/2017,Tre Valli Varesine,8.,ARU Fabio,36
30/09/2017,Giro dell'Emilia,11.,ARU Fabio,22
10/09/2017,Vuelta a España,13.,ARU Fabio,104
10/09/2017,"Vuelta a España, Stage 21 : Arroyomolinos - Madrid",47.,ARU Fabio,0
9/09/2017,"Vuelta a España, Stage 20 : Corvera de Asturias - Alto de l'Angliru",60.,ARU Fabio,0
8/09/2017,"Vuelta a España, Stage 19 : Caso - Gijon",37.,ARU Fabio,0
7/09/2017,"Vuelta a España, Stage 18 : Suances - Santo Toribio de Liebana",20.,ARU Fabio,0
6/09/2017,"Vuelta a España, Stage 17 : Villadiego - Alto de los Machucos",17.,ARU Fabio,0
5/09/2017,"Vuelta a España, Stage 16 : Los Arcos - Logroño I.T.T.",26.,ARU Fabio,0
3/09/2017,"Vuelta a España, Stage 15 : Alcala la Real - Sierra Nevada/Alto Hoya de la Mora",11.,ARU Fabio,0
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",10.,ARU Fabio,1
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",12.,ARU Fabio,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",23.,ARU Fabio,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",15.,ARU Fabio,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",31.,ARU Fabio,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",11.,ARU Fabio,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",17.,ARU Fabio,0
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",41.,ARU Fabio,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",9.,ARU Fabio,2
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",20.,ARU Fabio,0
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",18.,ARU Fabio,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",6.,ARU Fabio,7
20/08/2017,"Vuelta a España, Stage 2 : Nîmes (FRA) - Gruissan (FRA)",19.,ARU Fabio,0
19/08/2017,"Vuelta a España, Stage 1 : Nîmes (FRA) T.T.T.",16.,ARU Fabio,0
23/07/2017,Tour de France,5.,ARU Fabio,290
23/07/2017,"Tour de France, Stage 21 : Montgeron - Paris",58.,ARU Fabio,0
22/07/2017,"Tour de France, Stage 20 : Marseille - Marseille I.T.T.",22.,ARU Fabio,0
21/07/2017,"Tour de France, Stage 19 : Embrun - Salon-de-Provence",61.,ARU Fabio,0
20/07/2017,"Tour de France, Stage 18 : Briançon - Col d'Izoard",13.,ARU Fabio,0
19/07/2017,"Tour de France, Stage 17 : La Mure - Serre-Chevalier",10.,ARU Fabio,1
18/07/2017,"Tour de France, Stage 16 : Le Puy-en-Velay - Romans-sur-Eglise",18.,ARU Fabio,0
16/07/2017,"Tour de France, Stage 15 : Laissac - Le Puy-en-Velay",31.,ARU Fabio,0
15/07/2017,"Tour de France, Stage 14 : Blagnac - Rodez",30.,ARU Fabio,0
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",leader,ARU Fabio,20
14/07/2017,"Tour de France, Stage 13 : Saint-Girons - Foix",9.,ARU Fabio,2
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",leader,ARU Fabio,20
13/07/2017,"Tour de France, Stage 12 : Pau - Peyragudes",3.,ARU Fabio,35
12/07/2017,"Tour de France, Stage 11 : Eymet - Pau",34.,ARU Fabio,0
11/07/2017,"Tour de France, Stage 10 : Périgueux - Bergerac",35.,ARU Fabio,0
9/07/2017,"Tour de France, Stage 9 : Nantua - Chambéry",5.,ARU Fabio,15
8/07/2017,"Tour de France, Stage 8 : Dole - Station des Rousses",6.,ARU Fabio,10
7/07/2017,"Tour de France, Stage 7 : Troyes - Nuits-Saint-Georges",53.,ARU Fabio,0
6/07/2017,"Tour de France, Stage 6 : Vesoul - Troyes",39.,ARU Fabio,0
5/07/2017,"Tour de France, Stage 5 : Vittel - La Planche des Belles Filles",1.,ARU Fabio,80
4/07/2017,"Tour de France, Stage 4 : Mondorf-les-Bains (LUX) - Vittel",26.,ARU Fabio,0
3/07/2017,"Tour de France, Stage 3 : Verviers (BEL) - Longwy",17.,ARU Fabio,0
2/07/2017,"Tour de France, Stage 2 : Düsseldorf (GER) - Liège (BEL)",60.,ARU Fabio,0
1/07/2017,"Tour de France, Stage 1 : Düsseldorf (GER) I.T.T.",66.,ARU Fabio,0
25/06/2017,National Championships Italy (Asti - Ivrea) R.R.,1.,ARU Fabio,140
11/06/2017,Critérium du Dauphiné,5.,ARU Fabio,120
11/06/2017,"Critérium du Dauphiné, Stage 8 : Albertville - Plateau de Solaison",5.,ARU Fabio,5
10/06/2017,"Critérium du Dauphiné, Stage 7 : Aoste - Alpe d'Huez",10.,ARU Fabio,0
9/06/2017,"Critérium du Dauphiné, Stage 6 : Villars-les-Dombes - La Motte-Servolex",4.,ARU Fabio,10
8/06/2017,"Critérium du Dauphiné, Stage 5 : La Tour-de-Salvagny - Mâcon",43.,ARU Fabio,0
7/06/2017,"Critérium du Dauphiné, Stage 4 : La Tour-du-Pin - Bourgion-Jalieu I.T.T.",27.,ARU Fabio,0
6/06/2017,"Critérium du Dauphiné, Stage 3 : Le Chambon-sur-Lignon - Tullins",55.,ARU Fabio,0
5/06/2017,"Critérium du Dauphiné, Stage 2 : Saint-Champond - Arlanc",44.,ARU Fabio,0
4/06/2017,"Critérium du Dauphiné, Stage 1 : Saint-Etienne - Saint-Etienne",24.,ARU Fabio,0
12/03/2017,"Tirreno - Adriatico, Stage 5 : Rieti - Fermo",DNS,ARU Fabio,0
11/03/2017,"Tirreno - Adriatico, Stage 4 : Montalto di Castro - Terminillo",37.,ARU Fabio,0
10/03/2017,"Tirreno - Adriatico, Stage 3 : Monterotondo Marittimo - Montalto di Castro",17.,ARU Fabio,0
9/03/2017,"Tirreno - Adriatico, Stage 2 : Camaiore - Pomarance",24.,ARU Fabio,0
8/03/2017,"Tirreno - Adriatico, Stage 1 : Lido di Camaiore T.T.T.",10.,ARU Fabio,0
4/03/2017,Strade Bianche,32.,ARU Fabio,5
26/02/2017,Abu Dhabi Tour,8.,ARU Fabio,64
26/02/2017,"Abu Dhabi Tour, Stage 4 : Yas Marina, circuit race",27.,ARU Fabio,0
25/02/2017,"Abu Dhabi Tour, Stage 3 : Al Ain - Jebel Hafeet",6.,ARU Fabio,2
24/02/2017,"Abu Dhabi Tour, Stage 2 : Abu Dhabi - Abu Dhabi",69.,ARU Fabio,0
23/02/2017,"Abu Dhabi Tour, Stage 1 : Madinat Zayed - Madinat Zayed",24.,ARU Fabio,0
19/02/2017,Tour of Oman,3.,ARU Fabio,100
18/02/2017,"Tour of Oman, Stage 5 : Samail - Jabal Al Akhdhar (Green Mountain)",2.,ARU Fabio,15
17/02/2017,"Tour of Oman, Stage 4 : Yita - Muscat",19.,ARU Fabio,0
16/02/2017,"Tour of Oman, Stage 3 : Al Seeb - Quriyat",9.,ARU Fabio,0
15/02/2017,"Tour of Oman, Stage 2 : Nakhal - Al Bustan",7.,ARU Fabio,0
7/10/2017,Il Lombardia,29.,BILBAO LOPEZ DE ARMENTIA Pello,7
5/10/2017,Milano - Torino,15.,BILBAO LOPEZ DE ARMENTIA Pello,11
1/10/2017,GP Bruno Beghelli,45.,BILBAO LOPEZ DE ARMENTIA Pello,0
30/09/2017,Giro dell'Emilia,47.,BILBAO LOPEZ DE ARMENTIA Pello,0
10/09/2017,Vuelta a España,23.,BILBAO LOPEZ DE ARMENTIA Pello,58
10/09/2017,"Vuelta a España, Stage 21 : Arroyomolinos - Madrid",68.,BILBAO LOPEZ DE ARMENTIA Pello,0
9/09/2017,"Vuelta a España, Stage 20 : Corvera de Asturias - Alto de l'Angliru",24.,BILBAO LOPEZ DE ARMENTIA Pello,0
8/09/2017,"Vuelta a España, Stage 19 : Caso - Gijon",52.,BILBAO LOPEZ DE ARMENTIA Pello,0
7/09/2017,"Vuelta a España, Stage 18 : Suances - Santo Toribio de Liebana",43.,BILBAO LOPEZ DE ARMENTIA Pello,0
6/09/2017,"Vuelta a España, Stage 17 : Villadiego - Alto de los Machucos",18.,BILBAO LOPEZ DE ARMENTIA Pello,0
5/09/2017,"Vuelta a España, Stage 16 : Los Arcos - Logroño I.T.T.",115.,BILBAO LOPEZ DE ARMENTIA Pello,0
3/09/2017,"Vuelta a España, Stage 15 : Alcala la Real - Sierra Nevada/Alto Hoya de la Mora",10.,BILBAO LOPEZ DE ARMENTIA Pello,1
2/09/2017,"Vuelta a España, Stage 14 : Ecija - Sierra de la Pandera",12.,BILBAO LOPEZ DE ARMENTIA Pello,0
1/09/2017,"Vuelta a España, Stage 13 : Coin - Tomares",57.,BILBAO LOPEZ DE ARMENTIA Pello,0
31/08/2017,"Vuelta a España, Stage 12 : Motril - Antequera",31.,BILBAO LOPEZ DE ARMENTIA Pello,0
30/08/2017,"Vuelta a España, Stage 11 : Lorca - Calar Alto",14.,BILBAO LOPEZ DE ARMENTIA Pello,0
29/08/2017,"Vuelta a España, Stage 10 : Caravaca de la Cruz - Alhama de Murcia",44.,BILBAO LOPEZ DE ARMENTIA Pello,0
27/08/2017,"Vuelta a España, Stage 9 : Orihuela-Costa - Cumbre del Sol",27.,BILBAO LOPEZ DE ARMENTIA Pello,0
26/08/2017,"Vuelta a España, Stage 8 : Hellin - Xorret de Cati",86.,BILBAO LOPEZ DE ARMENTIA Pello,0
25/08/2017,"Vuelta a España, Stage 7 : Lliria - Cuenca",133.,BILBAO LOPEZ DE ARMENTIA Pello,0
24/08/2017,"Vuelta a España, Stage 6 : Vilarreal - Port de Sagunt",102.,BILBAO LOPEZ DE ARMENTIA Pello,0
23/08/2017,"Vuelta a España, Stage 5 : Benicassim - Alcossebremat",84.,BILBAO LOPEZ DE ARMENTIA Pello,0
22/08/2017,"Vuelta a España, Stage 4 : Escaldes-Engordany (AND) - Tarragona",142.,BILBAO LOPEZ DE ARMENTIA Pello,0
21/08/2017,"Vuelta a España, Stage 3 : Prades - Andorra la Vella (AND)",52.,BILBAO LOPEZ DE ARMENTIA Pello,0
20/08/2017,"Vuelta a España, Stage 2 : Nîmes (FRA) - Gruissan (FRA)",102.,BILBAO LOPEZ DE ARMENTIA Pello,0
19/08/2017,"Vuelta a España, Stage 1 : Nîmes (FRA) T.T.T.",-,BILBAO LOPEZ DE ARMENTIA Pello,0
5/08/2017,Vuelta a Burgos,44.,BILBAO LOPEZ DE ARMENTIA Pello,5
29/07/2017,Clasica San Sebastian,DNF,BILBAO LOPEZ DE ARMENTIA Pello,0
18/06/2017,Tour de Suisse,10.,BILBAO LOPEZ DE ARMENTIA Pello,70
18/06/2017,"Tour de Suisse, Stage 8 : Schaffhausen - Schaffhausen I.T.T.",32.,BILBAO LOPEZ DE ARMENTIA Pello,0
17/06/2017,"Tour de Suisse, Stage 7 : Schaffhausen - Schaffhausen",94.,BILBAO LOPEZ DE ARMENTIA Pello,0
16/06/2017,"Tour de Suisse, Stage 6 : Zernez - Sölden/Tiefenbachferner (AUT)",10.,BILBAO LOPEZ DE ARMENTIA Pello,0
15/06/2017,"Tour de Suisse, Stage 5 : Locarno - La Punt",8.,BILBAO LOPEZ DE ARMENTIA Pello,1
14/06/2017,"Tour de Suisse, Stage 4 : Bex - Cevio",69.,BILBAO LOPEZ DE ARMENTIA Pello,0
13/06/2017,"Tour de Suisse, Stage 3 : Bern - Villars-sur-Ollon",11.,BILBAO LOPEZ DE ARMENTIA Pello,0
12/06/2017,"Tour de Suisse, Stage 2 : Menziken - Bern",56.,BILBAO LOPEZ DE ARMENTIA Pello,0
11/06/2017,"Tour de Suisse, Stage 1 : Cham - Cham",23.,BILBAO LOPEZ DE ARMENTIA Pello,0
10/06/2017,"Tour de Suisse, Prologue : Cham I.T.T.",69.,BILBAO LOPEZ DE ARMENTIA Pello,0
28/05/2017,Giro d'Italia,66.,BILBAO LOPEZ DE ARMENTIA Pello,15
28/05/2017,"Giro d'Italia, Stage 21 : Monza - Milano I.T.T.",101.,BILBAO LOPEZ DE ARMENTIA Pello,0
27/05/2017,"Giro d'Italia, Stage 20 : Pordenone - Asiago",121.,BILBAO LOPEZ DE ARMENTIA Pello,0
26/05/2017,"Giro d'Italia, Stage 19 : San Candido - Piancavallo",4.,BILBAO LOPEZ DE ARMENTIA Pello,15
25/05/2017,"Giro d'Italia, Stage 18 : Moena - Ortisei",100.,BILBAO LOPEZ DE ARMENTIA Pello,0
24/05/2017,"Giro d'Italia, Stage 17 : Tirano - Canazei",124.,BILBAO LOPEZ DE ARMENTIA Pello,0
23/05/2017,"Giro d'Italia, Stage 16 : Rovetta - Bormio",81.,BILBAO LOPEZ DE ARMENTIA Pello,0
21/05/2017,"Giro d'Italia, Stage 15 : Valdengo - Bergamo",68.,BILBAO LOPEZ DE ARMENTIA Pello,0
20/05/2017,"Giro d'Italia, Stage 14 : Castellania - Oropa",76.,BILBAO LOPEZ DE ARMENTIA Pello,0
